sport_id,league_short,hr,team_id,season,ab,hldr,league,sport_code,ao,slg,team_full,ops,team_abbrev,hbp,rbi,go_ao,hfly,lob,xbh,end_date,bb,np,hgnd,roe,sb,player_id,avg,sf,sac,wo,team_short,hpop,so,gidp_opp,gidp,ppa,d,tpa,league_full,g,h,ibb,go,team_seq,tb,cs,r,t,babip,obp,sport,league_id
1,American,7,141,2022,174,20,AL,mlb,33,.454,Toronto Blue Jays,.759,TOR,2,28,1.42,9,82,20,2022-06-23T00:00:00,11,695,15,4,3,606192,.253,0,0,0,Toronto,0,50,16,4,3.72,12,187,American League,45,44,0,47,1.0,79,2,22,1,.316,.305,MLB,103
1,American,7,141,2022,56,2,AL,mlb,20,.625,Toronto Blue Jays,.915,TOR,2,13,0.70,8,29,8,2022-06-23T00:00:00,3,240,3,1,0,643376,.232,1,0,0,Toronto,0,10,10,0,3.87,1,62,American League,19,13,0,14,1.0,35,0,9,0,.150,.290,MLB,103
1,American,8,141,2022,189,27,AL,mlb,58,.487,Toronto Blue Jays,.882,TOR,2,26,0.91,9,76,18,2022-06-23T00:00:00,27,890,22,5,0,672386,.307,2,0,0,Toronto,0,22,31,6,4.05,10,220,American League,60,58,1,53,1.0,92,0,32,0,.311,.395,MLB,103
1,American,0,141,2022,0,0,AL,mlb,0,.---,Toronto Blue Jays,.000,TOR,0,0,-.--,0,0,0,2022-06-23T00:00:00,0,0,0,0,0,672640,.---,0,0,0,Toronto,0,0,0,0,-.--,0,0,American League,1,0,0,0,1.0,0,0,0,0,.---,.---,MLB,103
1,American,0,141,2022,28,4,AL,mlb,9,.429,Toronto Blue Jays,.842,TOR,0,4,0.78,0,7,1,2022-06-23T00:00:00,1,102,7,0,0,672515,.393,0,0,0,Toronto,0,1,4,1,3.52,1,29,American League,8,11,0,7,1.0,12,0,3,0,.407,.414,MLB,103
1,American,13,141,2022,235,28,AL,mlb,60,.489,Toronto Blue Jays,.823,TOR,5,34,1.00,18,92,26,2022-06-23T00:00:00,23,1029,15,4,6,543807,.260,4,0,0,Toronto,0,58,29,2,3.83,11,269,American League,63,61,1,60,1.0,115,1,40,2,.286,.333,MLB,103
1,American,3,141,2022,195,30,AL,mlb,49,.364,Toronto Blue Jays,.645,TOR,0,20,1.24,6,83,15,2022-06-23T00:00:00,7,744,14,1,4,606132,.256,1,2,1,Toronto,0,38,32,6,3.61,12,206,American League,60,50,0,61,1.0,71,1,22,0,.303,.281,MLB,103
1,American,1,141,2022,63,3,AL,mlb,9,.222,Toronto Blue Jays,.433,TOR,3,1,2.00,1,32,5,2022-06-23T00:00:00,5,272,3,1,1,605548,.111,0,1,0,Toronto,0,30,8,0,3.78,4,72,American League,48,7,0,18,1.0,14,1,7,0,.188,.211,MLB,103
1,National,3,120,2022,72,5,NL,mlb,18,.347,Washington Nationals,.635,WSH,1,5,0.89,4,30,4,2022-06-23T00:00:00,7,325,6,1,0,656180,.208,0,0,0,Washington,0,23,7,1,4.06,1,80,National League,25,15,0,16,1.0,25,0,8,0,.261,.288,MLB,104
1,National,0,120,2022,30,3,NL,mlb,7,.200,Washington Nationals,.394,WSH,0,1,1.43,0,18,1,2022-06-23T00:00:00,1,111,2,0,0,501303,.167,0,0,0,Washington,0,8,4,1,3.58,1,31,National League,10,5,0,10,1.0,6,0,1,0,.227,.194,MLB,104
1,National,11,120,2022,254,35,NL,mlb,63,.472,Washington Nationals,.852,WSH,4,44,1.25,14,113,22,2022-06-23T00:00:00,33,1071,26,3,0,605137,.295,4,0,0,Washington,0,41,52,12,3.61,10,297,National League,71,75,3,79,1.0,120,1,37,1,.311,.380,MLB,104
1,National,7,120,2022,242,28,NL,mlb,52,.380,Washington Nationals,.712,WSH,1,38,1.37,10,99,18,2022-06-23T00:00:00,30,1099,22,4,2,443558,.248,1,0,0,Washington,0,60,42,8,3.98,11,276,National League,66,60,1,71,1.0,92,0,32,0,.301,.332,MLB,104
1,National,0,120,2022,118,15,NL,mlb,36,.288,Washington Nationals,.552,WSH,2,8,0.72,2,46,6,2022-06-23T00:00:00,5,488,9,1,1,444876,.220,0,0,0,Washington,0,30,15,1,3.90,4,125,National League,35,26,0,26,1.0,34,1,11,2,.295,.264,MLB,104
1,National,0,120,2022,25,0,NL,mlb,4,.080,Washington Nationals,.195,WSH,0,2,3.00,0,12,0,2022-06-23T00:00:00,1,109,2,1,1,665650,.080,0,2,0,Washington,0,9,4,1,3.89,0,28,National League,10,2,0,12,1.0,2,0,2,0,.125,.115,MLB,104
1,National,6,120,2022,266,39,NL,mlb,76,.380,Washington Nationals,.659,WSH,0,32,0.96,9,123,21,2022-06-23T00:00:00,10,1000,18,2,0,596748,.256,3,0,0,Washington,2,52,52,14,3.58,15,279,National League,70,68,0,73,1.0,101,0,22,0,.294,.280,MLB,104
1,National,2,120,2022,82,13,NL,mlb,16,.463,Washington Nationals,.805,WSH,1,10,1.38,3,32,7,2022-06-23T00:00:00,1,294,11,0,0,671277,.329,1,0,0,Washington,0,18,9,1,3.46,5,85,National League,21,27,0,22,1.0,38,2,9,0,.397,.341,MLB,104
1,National,0,120,2022,293,38,NL,mlb,79,.334,Washington Nationals,.649,WSH,3,18,1.01,5,98,18,2022-06-23T00:00:00,18,1160,35,1,3,514917,.266,1,1,0,Washington,0,58,35,5,3.67,16,316,National League,71,78,0,80,1.0,98,2,39,2,.331,.314,MLB,104
1,National,4,120,2022,178,28,NL,mlb,26,.393,Washington Nationals,.707,WSH,0,25,2.27,8,76,14,2022-06-23T00:00:00,12,781,12,3,2,628450,.270,1,0,0,Washington,0,46,27,6,4.09,10,191,National League,52,48,0,59,1.0,70,1,18,0,.341,.314,MLB,104
1,National,1,120,2022,159,15,NL,mlb,41,.314,Washington Nationals,.617,WSH,5,19,1.02,6,65,9,2022-06-23T00:00:00,10,646,17,1,6,645302,.239,1,7,0,Washington,0,46,21,1,3.55,7,182,National League,60,38,0,42,1.0,50,0,24,1,.327,.303,MLB,104
1,National,2,120,2022,201,37,NL,mlb,66,.348,Washington Nationals,.662,WSH,2,15,0.95,7,104,15,2022-06-23T00:00:00,16,786,7,1,3,660688,.254,1,1,0,Washington,0,23,36,4,3.56,13,221,National League,54,51,0,63,1.0,70,0,18,0,.277,.314,MLB,104
1,National,14,120,2022,248,18,NL,mlb,60,.431,Washington Nationals,.796,WSH,2,31,1.48,19,112,26,2022-06-23T00:00:00,57,1304,15,3,5,665742,.214,0,0,0,Washington,1,46,46,6,4.25,12,307,National League,70,53,2,89,1.0,107,2,38,0,.207,.365,MLB,104
1,National,8,120,2022,195,17,NL,mlb,52,.415,Washington Nationals,.718,WSH,1,29,0.85,12,92,18,2022-06-23T00:00:00,19,860,16,2,1,657041,.236,3,0,0,Washington,1,56,30,1,3.94,9,218,National League,62,46,0,44,1.0,81,0,27,1,.284,.303,MLB,104
